File name,Timestamp,@timestamp,PID,Message,Offset,@timestamp
logdump_200000.json,2017-06-13 14:18:22,2017-06-13T14:18:22.821Z,26541,"[msg: 'Assignments of the sessions', session_id: '5984']",62476835,2017-06-13T14:18:22.821Z
logdump_300000.json,2017-06-13 14:18:22,2017-06-13T14:18:23.880Z,26541,"[msg: 'Discussions of the sessions', session_id: '5984']",62477042,2017-06-13T14:18:23.880Z
logdump_200000.json,2017-06-13 14:18:26,2017-06-13T14:18:27.881Z,26541,"[msg: 'details of the session', session_id: '5985']",62478184,2017-06-13T14:18:27.881Z
logdump_200000.json,2017-06-13 14:18:26,2017-06-13T14:18:27.881Z,26541,"[msg: 'Discussions of the sessions', session_id: '5985']",62478391,2017-06-13T14:18:27.881Z
logdump_200000.json,2017-06-13 14:18:26,2017-06-13T14:18:27.881Z,26541,"[msg: 'Assignments of the sessions', session_id: '5985']",62478598,2017-06-13T14:18:27.881Z
logdump_200000.json,2017-06-13 14:18:33,2017-06-13T14:18:34.002Z,26541,"[msg: 'Assignments of the sessions', session_id: '5982']",62482639,2017-06-13T14:18:34.002Z
logdump_200000.json,2017-06-13 14:18:33,2017-06-13T14:18:34.002Z,26541,"[msg: 'Discussions of the sessions', session_id: '5982']",62482846,2017-06-13T14:18:34.002Z
logdump_300000.json,2017-06-13 14:18:33,2017-06-13T14:18:34.002Z,26541,"[msg: 'details of the session', session_id: '5982']",62483044,2017-06-13T14:18:34.002Z
logdump_200000.json,2017-06-13 14:18:41,2017-06-13T14:18:42.063Z,26541,"[msg: 'Discussions of the sessions', session_id: '5982']",62489064,2017-06-13T14:18:42.063Z
logdump_300000.json,2017-06-13 14:18:41,2017-06-13T14:18:42.063Z,26541,"[msg: 'details of the session', session_id: '5982']",62489262,2017-06-13T14:18:42.063Z
logdump_300000.json,2017-06-13 14:18:41,2017-06-13T14:18:42.063Z,26541,"[playlist_id: '4421', content_id: '85115', msg: 'User is on content show page']",62489488,2017-06-13T14:18:42.063Z
logdump_200000.json,2017-06-13 14:18:43,2017-06-13T14:18:44.124Z,26541,"[msg: 'phrase cloud for the video', youtube_id: 'd4F9jvMBk0Y']",62491646,2017-06-13T14:18:44.124Z
logdump_300000.json,2017-06-13 14:18:43,2017-06-13T14:18:44.124Z,26541,"[playlist_id: '4421', content_id: '85115', msg: 'User is on content show page']",62489937,2017-06-13T14:18:44.124Z
logdump_300000.json,2017-06-13 14:18:44,2017-06-13T14:18:45.125Z,26541,"[log: 'Client log', msg: 'Youtube video is buffering  content_id : 85115 : of unit :  : of Course : 3356 : video id  : d4F9jvMBk0Y : kenlistID : 4421 at : 0 seconds.']",62492775,2017-06-13T14:18:45.125Z
