2017-06-19 10:46:22,26541,"[log: 'Client log', msg: 'User is paused content_id : 85184 : of unit :  : of Course : 3356 : video : Gsj44ObhL24 : kenlistID : 4425 at : 52.860176991150446 seconds.']",290915683,2017-06-19T10:46:27.391Z
2017-06-19 10:46:22,26541,"[log: 'Client log', msg: 'User is playing content_id : 85184 : of unit :  : of Course : 3356 : video : Gsj44ObhL24 : kenlistID : 4425 at : 52.88417692057855 seconds.']",290916151,2017-06-19T10:46:27.391Z
2017-06-19 10:46:23,26541,"[log: 'Client log', msg: 'Youtube video is buffering  content_id : 85184 : of unit :  : of Course : 3356 : video id  : Gsj44ObhL24 : kenlistID : 4425 at : 78.0778761061947 seconds.']",290919231,2017-06-19T10:46:27.391Z
2017-06-19 10:47:31,26541,"[playlist_id: '4425', content_id: '85185', msg: 'User is on content show page']",290942000,2017-06-19T10:47:31.956Z
2017-06-19 10:47:50,26541,"[log: 'Client log', msg: 'User is paused content_id : 85185 : of unit :  : of Course : 3356 : video : 90p4RylQ8Aw : kenlistID : 4425 at : 6.584375 seconds.']",290961041,2017-06-19T10:47:54.132Z
2017-06-19 10:51:32,26541,"[log: 'Client log', msg: 'User is playing content_id : 85186 : of unit :  : of Course : 3356 : video : uxViZYNoqcA : kenlistID : 4425 at : 138.66278747710507 seconds.']",291036739,2017-06-19T10:51:32.080Z
2017-06-19 10:51:27,26541,"[log: 'Client log', msg: 'User is playing content_id : 85186 : of unit :  : of Course : 3356 : video : uxViZYNoqcA : kenlistID : 4425 at : 115.48686708306845 seconds.']",291029989,2017-06-19T10:51:28.035Z
2017-06-19 10:51:27,26541,"[log: 'Client log', msg: 'User is paused content_id : 85186 : of unit :  : of Course : 3356 : video : uxViZYNoqcA : kenlistID : 4425 at : 115.45486725663717 seconds.']",291031402,2017-06-19T10:51:28.035Z
2017-06-19 10:50:40,26541,"[log: 'Client log', msg: 'User is playing content_id : 85186 : of unit :  : of Course : 3356 : video : uxViZYNoqcA : kenlistID : 4425 at : 0.002000093460083008 seconds.']",291021677,2017-06-19T10:50:41.588Z
2017-06-19 10:51:24,26541,"[log: 'Client log', msg: 'User is paused content_id : 85186 : of unit :  : of Course : 3356 : video : uxViZYNoqcA : kenlistID : 4425 at : 100.16283185840707 seconds.']",291027800,2017-06-19T10:51:24.990Z
2017-06-19 10:54:30,26541,"[msg: 'Assignments of the sessions', session_id: '5985']",291091678,2017-06-19T10:54:31.675Z
2017-06-19 10:54:30,26541,"[msg: 'Discussions of the sessions', session_id: '5985']",291091885,2017-06-19T10:54:31.675Z
2017-06-19 10:54:41,26541,"[msg: 'phrase cloud for the video', youtube_id: 'HvV9a3lEe2g']",291095513,2017-06-19T10:54:41.768Z
2017-06-19 10:55:53,26541,"[log: 'Client log', msg: 'User is paused content_id : 85161 : of unit :  : of Course : 3356 : video : HvV9a3lEe2g : kenlistID : 4424 at : 153.48318584070796 seconds.']",291119823,2017-06-19T10:55:54.461Z
2017-06-19 10:54:44,26541,"[log: 'Client log', msg: 'User is playing content_id : 85161 : of unit :  : of Course : 3356 : video : HvV9a3lEe2g : kenlistID : 4424 at : 0.012000083923339844 seconds.']",291096636,2017-06-19T10:54:44.814Z
2017-06-19 10:55:03,26541,"[log: 'Client log', msg: 'Youtube video is buffering  content_id : 85161 : of unit :  : of Course : 3356 : video id  : HvV9a3lEe2g : kenlistID : 4424 at : 70.04601769911504 seconds.']",291103587,2017-06-19T10:55:05.998Z
