S.No. ,Email,Curriculum Progress,Quiz Score, Bonus Points, Total Score, % Score, badge,3123,3126,3136,3137,3138,3140,3141,3142,3143,3144
450,1ff56b71ebac7028a57b681a8c3f4982f6dfefffa0a2d642b95ba210,10 out of 10 Course Completed,915 out of 1000,35,950,95.00%,platinum,85,95,85,95,80,100,95,90,95,95
451,c24fd2cb4a65bd0e7edac12c0436ce8a5fffd410659347bb07331d8c,10 out of 10 Course Completed,925 out of 1000,25,950,95.00%,platinum,85,85,100,85,85,100,95,100,95,95
452,333251970018a5218b7578face2811d720f8d76723dfbcd992dd7f5a,10 out of 10 Course Completed,935 out of 1000,25,960,96.00%,platinum,80,90,100,95,95,100,95,90,95,95
453,ce6c7afe514372fed5c19205288b040e5958677d3a7c8f641b877825,10 out of 10 Course Completed,340 out of 600,10,350,58.33%,,75,90,0,90,75,85,85,85,85,85
454,a3c4d134a0f9558be296211a6622bec3c1f35dbe77e84a58f2f398df,4 out of 10 Course Completed,360 out of 400,15,375,93.75%,,85,na,na,na,na,90,na,na,90,95
455,8c13d05f645a3a876529260c885894139ae09d20cc3dd90a8cecdfdd,10 out of 10 Course Completed,860 out of 1000,15,875,87.50%,,65,95,75,80,80,85,90,95,95,100
456,45f75d374408678e84ab86932ce563e4825edd6ab2f5ad574e771fe3,10 out of 10 Course Completed,935 out of 1000,50,985,98.50%,platinum,90,95,95,95,90,95,90,100,95,90
457,014bd76553ec78939801bdb7cb99f292354e0f6ca5b9a806deb8c650,10 out of 10 Course Completed,915 out of 1000,30,945,94.50%,platinum,85,90,95,95,90,100,95,85,90,90
458,c95bd5b3e435524371af1761f2840a5990135b6ecba7670c44426c0a,10 out of 10 Course Completed,935 out of 1000,20,955,95.50%,platinum,80,95,95,85,90,100,95,100,95,100
459,ff6d72dde137924697c0ebf8748c550be5fe020f821c4ee566531da5,10 out of 10 Course Completed,755 out of 1000,0,755,75.50%,,60,80,85,85,60,75,85,80,70,75
460,9c9efc5b8fbb71fe28bae25ecaee76d056b4794e70c90a707abb2813,10 out of 10 Course Completed,825 out of 1000,5,830,83.00%,,65,80,80,75,75,95,85,95,95,80
461,ed475f14639a19b03b7059ab6c912a6a7a9ca1fc86976b8a2c166d7e,10 out of 10 Course Completed,855 out of 1000,10,865,86.50%,gold,80,85,85,85,80,90,80,90,90,90
462,10f33ff4582d24021fe2516fae22094d8ae7f93f230a3e7181a0fb99,10 out of 10 Course Completed,665 out of 1000,0,665,66.50%,,60,65,65,40,55,65,80,85,70,80
463,eeae8697f09de95f5a7e9f302c8ef07079ad07243e40d52fdade3a35,10 out of 10 Course Completed,845 out of 1000,10,855,85.50%,,80,70,95,80,75,90,85,95,90,85
464,c06d95d8b3b1e7c111203317c756c1cb5fa0e5f8b4a2a522a3509b9f,10 out of 10 Course Completed,885 out of 1000,15,900,90.00%,platinum,80,90,95,90,90,95,85,95,85,80
465,a5ba2e3d33f00a7cf25cdd14842a02ebb756fd1a638f34af9e177151,10 out of 10 Course Completed,750 out of 1000,5,755,75.50%,,55,80,70,45,85,80,80,90,85,80
466,4628ab860424a050f2cb20d69cfaf6bac17aff4dc541e501a2184c20,0 out of 10 Course Completed,0 out of 0,0,0,0.00%,na,na,na,na,na,na,na,na,na,na,na
467,054e2c152a563c0119411b6ddea0fd018c56d82fa8fd62e725fbf883,10 out of 10 Course Completed,780 out of 1000,15,795,79.50%,,60,85,100,85,60,90,80,90,75,55
468,810dca2010db5885e674136ab8f365463341d6d268c1ec5dd7d8ec85,0 out of 10 Course Completed,0 out of 0,0,0,0.00%,na,na,na,na,na,na,na,na,na,na,na
469,b4debf843ccc91243227bb701eec4d824f76dcf190edbb5c1439344c,10 out of 10 Course Completed,695 out of 1000,0,695,69.50%,,60,70,65,75,55,85,65,80,75,65
470,a5ede2f694989a2a172e67fefadded541c979cde182f3b6c28f69a6b,10 out of 10 Course Completed,905 out of 1000,10,915,91.50%,platinum,80,95,95,90,80,95,100,90,95,85
471,456bc81a4a247ebba2c692e08c07da173a43e8a91dc9e5048acad95a,10 out of 10 Course Completed,875 out of 1000,20,895,89.50%,gold,65,75,85,100,95,100,90,90,90,85
472,7e528ca58d4b9f47f3f14d14e9470a0ee8cdf1e436ba0d1dba0cac04,10 out of 10 Course Completed,925 out of 1000,0,925,92.50%,platinum,85,95,80,95,80,100,100,100,95,95
473,ea7667ba5f348999261f3c6f193b0c9daaf3f690da9bc394c1d06525,10 out of 10 Course Completed,930 out of 1000,25,955,95.50%,platinum,80,95,95,100,85,95,95,100,90,95
474,b20727a325c7cb05db003c9d45aa9b58154b728c64f42c89601a634e,10 out of 10 Course Completed,760 out of 1000,0,760,76.00%,gold,60,70,65,70,80,85,80,90,85,75
475,225ac06449b52fffb61d41b29fd4f5583eb75b3feef03a8f6abf0736,10 out of 10 Course Completed,845 out of 1000,0,845,84.50%,gold,75,90,85,80,70,75,85,95,95,95
476,e98b40d3a4ad942fda3e383ded4c7c4c091b89e0e9d796b39585217b,10 out of 10 Course Completed,865 out of 1000,25,890,89.00%,gold,90,75,100,80,75,90,95,100,65,95
477,d9aa99a23d0ed4e3546599958093d6781373fad2588e91463650adae,10 out of 10 Course Completed,855 out of 1000,20,875,87.50%,,70,85,90,90,80,95,80,95,85,85
478,abf61ba70e5232ea3e83e063bb5b52ef18b4bcaf7e27e5885bc26bab,10 out of 10 Course Completed,900 out of 1000,30,930,93.00%,platinum,90,85,95,95,80,100,90,90,85,90
479,61a915dccec33509c6367c8ffd76aa6d7b7045c2f1cb8cba4cae3015,10 out of 10 Course Completed,825 out of 1000,10,835,83.50%,,75,75,60,95,85,85,85,90,90,85
480,9f11578ec9777b3a688c7e8e3a47f83f172421b0852eefda91f123b7,10 out of 10 Course Completed,815 out of 1000,10,825,82.50%,,70,80,80,85,80,90,75,95,65,95
481,836695652d98bb6bec7c583d7c6ae43cff657cbb78b4c333899c1fa6,10 out of 10 Course Completed,935 out of 1000,5,940,94.00%,platinum,85,90,95,95,85,100,100,100,95,90
482,2228afd666130158c4b09db5381df7ce96d3c04602050f26283e7a90,10 out of 10 Course Completed,845 out of 1000,20,865,86.50%,gold,75,90,85,90,75,95,75,90,90,80
483,5add223823c024580b09b2d1d8cf91fe13c882b8b967d0cade425625,10 out of 10 Course Completed,660 out of 1000,0,660,66.00%,silver,60,75,65,70,75,65,65,80,60,45
484,981998aa7ac1f0702ab7525ee89d2497f708c2df3fa966191c37369b,0 out of 10 Course Completed,0 out of 0,0,0,0.00%,na,na,na,na,na,na,na,na,na,na,na
485,c97277bfdf6a8c9760770963363a773e017f2be93b037e86cec1c7bd,10 out of 10 Course Completed,900 out of 1000,0,900,90.00%,platinum,75,100,90,90,95,90,90,90,90,90
486,6b3624bcd5fb0863152b963e3e53fb71be865002561dcd856d0f9de1,10 out of 10 Course Completed,880 out of 1000,25,905,90.50%,,65,100,85,95,70,100,95,90,95,85
487,b0bb690c5d95024573ce8376efa490ff045b118a213dc2167eb4a594,10 out of 10 Course Completed,815 out of 1000,15,830,83.00%,gold,70,65,95,90,80,95,95,80,65,80
488,20a3e2f223905072f6be6eca33e14d6cc58c07302a4add47263d4bcf,10 out of 10 Course Completed,830 out of 1000,10,840,84.00%,,75,80,85,85,60,95,85,95,85,85
489,f64ff62ed2f41f6df8a7c19bac0fb1eb5fe7daaccb262c2c2a137e10,10 out of 10 Course Completed,905 out of 1000,30,935,93.50%,platinum,80,95,80,90,90,100,95,90,90,95
490,3b78adb9efc66fe7a1b056e0ab79ef84be24cd4ed0f30414fc281853,10 out of 10 Course Completed,875 out of 1000,0,875,87.50%,gold,80,90,90,90,95,95,85,100,55,95
491,bed0f1ade926733c7fce8ee9a562815c699135a30c4c4a8bd63fc82b,10 out of 10 Course Completed,895 out of 1000,30,925,92.50%,platinum,85,95,85,90,80,95,90,100,85,90
492,46db8a9aa480ac9da1f2efdc3480898e33773ca0e5cb731cd031abc0,10 out of 10 Course Completed,925 out of 1000,35,960,96.00%,platinum,80,100,95,95,75,100,100,90,95,95
493,d195718016c206b86dc6873992ea78e19361d7b93b5f09484a603824,10 out of 10 Course Completed,500 out of 1000,0,500,50.00%,na,65,50,40,45,65,40,55,35,65,40
494,703aa9415c86cece112c417f586f9b50a91e4a43bc3b63450f0dcba9,10 out of 10 Course Completed,765 out of 1000,10,775,77.50%,gold,60,80,85,75,60,95,70,90,75,75
495,4b61d978605c76b9132dfe75afe313de06aef873b0857b46efa5951a,10 out of 10 Course Completed,910 out of 1000,25,935,93.50%,platinum,70,100,95,95,85,100,95,95,75,100
496,9be83e15761987938ebcd66ffaa924d92b473667682ae1c8e4482039,10 out of 10 Course Completed,720 out of 1000,5,725,72.50%,,65,50,70,65,70,90,90,60,90,70
497,5a77d9278ce61f8596d462e7e05682f7b079be47e91c4cef91a161bc,10 out of 10 Course Completed,865 out of 1000,20,885,88.50%,,80,75,95,80,75,95,80,100,95,90
498,45d82fdbe2cdeb08d649f3022c5afe791652d4e991cf7dedde322255,10 out of 10 Course Completed,880 out of 1000,30,910,91.00%,platinum,85,90,85,95,75,95,80,95,90,90
499,0bdc9afed0f362fc335758b68aab53e11451df294fcc9f9e5fd9a819,10 out of 10 Course Completed,870 out of 1000,0,870,87.00%,gold,50,85,90,80,85,95,95,100,95,95
500,6c10a1fba518910bd9c493c1ad643c1b0ec808cde069acca9f86b4a2,10 out of 10 Course Completed,845 out of 1000,15,860,86.00%,gold,65,85,100,80,90,85,80,85,85,90
501,51ee0e6f78e816e5f8b3c7c946a569920eb8ef4515a0810d60536477,10 out of 10 Course Completed,850 out of 1000,10,860,86.00%,,75,80,70,90,90,95,80,90,95,85
502,e937cef4cde71d08fb3431d5156f915262ee4d995053b5a56ceb5504,0 out of 10 Course Completed,0 out of 0,0,0,0.00%,na,na,na,na,na,na,na,na,na,na,na
503,89731a70d66005ee01db6fd7d137afc32621c5c147a1b47009952f33,10 out of 10 Course Completed,840 out of 1000,0,840,84.00%,,80,85,70,85,75,85,90,90,95,85
504,d2ef41568c12940b91b40c460ca9a7602c821ff1629eeee328504fb4,10 out of 10 Course Completed,920 out of 1000,20,940,94.00%,platinum,80,90,90,95,90,95,95,100,95,90
505,596e45d7680012b0df7aa04fdef411a83bcb66ff32e302d1e69e1196,10 out of 10 Course Completed,885 out of 1000,30,915,91.50%,platinum,70,95,95,90,90,95,90,95,80,85
506,8af4e4a367d9e86a7971a01414de79fd4d884bb0fb3709993aaa5e53,0 out of 10 Course Completed,0 out of 0,0,0,0.00%,na,na,na,na,na,na,na,na,na,na,na
507,6424299382554daec5257b7079fa6631dd7db2a7a67ff63905203aee,10 out of 10 Course Completed,760 out of 1000,15,775,77.50%,gold,70,85,60,90,55,95,85,65,90,65
508,ca754a2eb2554aafb33c98d1e58cbdb071eebec2c43f79a78215612b,10 out of 10 Course Completed,935 out of 1000,40,975,97.50%,platinum,85,95,95,100,90,95,90,95,95,95
509,eff07b78b294ce2275e9c0254b2991cf7e6b946912eb3c60b1d004b6,9 out of 10 Course Completed,720 out of 900,10,730,81.11%,,65,na,80,75,75,95,90,85,70,85
510,b4e393ec1a06d6d718fd2fe0e7b5adbe4ea782cbd2f0f623e29169f1,10 out of 10 Course Completed,750 out of 1000,5,755,75.50%,,60,70,90,70,60,95,95,80,75,55
511,b4f92b080feb3946039d3eb46b5b71a5ad3c74bfc0bbd54775a2f962,10 out of 10 Course Completed,780 out of 1000,0,780,78.00%,gold,90,65,65,70,80,70,80,90,85,85
512,00849b441cece31ca84fcfd33a2e00356351bd6e58b2f93d8abb5a4a,10 out of 10 Course Completed,820 out of 1000,15,835,83.50%,,75,90,90,75,80,85,90,85,85,65
513,46ed76f47b9a47f201adcf45da4ef1ee47b865dd33aea960335151ed,10 out of 10 Course Completed,770 out of 1000,5,775,77.50%,,75,80,80,55,75,80,95,80,85,65
514,f54908355a54d9f1f25938d2a9f15126355348d9e52fb171bd6fefbe,10 out of 10 Course Completed,865 out of 1000,0,865,86.50%,,75,100,100,80,75,85,95,90,85,80
515,354827ab2596b13f5600d09bd9b09afe8d8a3f8e71851997e818b3cc,10 out of 10 Course Completed,820 out of 1000,15,835,83.50%,gold,75,70,85,80,70,80,90,90,85,95
516,ad37ac360bcdb75cc6eec8b103cfb64e84ff2e9444783b4c40854523,5 out of 10 Course Completed,350 out of 500,5,355,71.00%,,70,na,55,na,60,90,na,na,na,75
517,0b552e6f8e38473f3a567b7d597b33e1ece3b2e14f215949028f9d0f,10 out of 10 Course Completed,690 out of 1000,5,695,69.50%,,85,85,35,65,60,45,75,90,90,60
518,b9b0bbe94293b518132a04c02efe865c5ce44865b710f7400b1bd820,10 out of 10 Course Completed,865 out of 1000,25,890,89.00%,,70,90,85,70,80,95,90,95,95,95
519,b9536a08bcd036cdb5120ecfb1b0122ac59ad3e6eccc563bba4b3b1c,1 out of 10 Course Completed,0 out of 0,0,0,0.00%,na,na,na,na,na,0,na,na,na,na,na
520,1f900af47075f38203f07067d3e90769503472e88efa0967e6e53e02,1 out of 10 Course Completed,90 out of 100,5,95,95.00%,,na,na,90,na,na,na,na,na,na,na
521,d1c6ff1e14cb30be47db1b7cdb8f3d9ad9ad70dfeca7ebc3700c33f6,0 out of 10 Course Completed,0 out of 0,0,0,0.00%,na,na,na,na,na,na,na,na,na,na,na
522,e36773d350a05fbdea8e850aefd933a009e1c50728b035eea7085b3a,10 out of 10 Course Completed,880 out of 1000,0,880,88.00%,,80,90,85,80,75,100,95,95,95,85
523,6b09c63fd68768a08ce81e7f24160d2742316c08fb0d698276459e25,10 out of 10 Course Completed,790 out of 1000,0,790,79.00%,,30,80,70,90,70,100,85,90,90,85
524,a378110c3dcd6f3c38a6392b8cf35da84d3f8678653003af401af310,0 out of 10 Course Completed,0 out of 0,0,0,0.00%,na,na,na,na,na,na,na,na,na,na,na
525,2b63ac5cf571982ffe30eea671e98debed6056c17f3c66a46c4e390e,10 out of 10 Course Completed,930 out of 1000,0,930,93.00%,platinum,85,95,100,100,75,100,90,95,95,95
526,cfa961335c5e4f05848d888cda7404ef2379536c3e30897c34a1253d,10 out of 10 Course Completed,950 out of 1000,0,950,95.00%,platinum,85,95,95,100,90,100,95,95,95,100
527,8f26bd6eb833c3f0ac22512a974a235b1710f3aaf7530d88102e4079,10 out of 10 Course Completed,500 out of 1000,0,500,50.00%,na,0,65,60,45,50,85,55,70,70,0
528,e89c609122d733710fff7600c38fc26b761ae71f0be84a74b223947f,0 out of 10 Course Completed,0 out of 0,0,0,0.00%,na,na,na,na,na,na,na,na,na,na,na
529,72edcad1d90215456d8c8feb78c702abe2b076a0d55b7d4bc539f443,0 out of 10 Course Completed,0 out of 0,0,0,0.00%,na,na,na,na,na,na,na,na,na,na,na
530,8e80261ce8bc6fd638c6b267c7d4e984e3c11d351e876915a84114e5,10 out of 10 Course Completed,680 out of 1000,0,680,68.00%,,70,65,55,55,75,80,60,55,80,85
531,9428ecf0158079c1df93d8a554a80b58c0e29cfbc2e280952460bfe7,7 out of 10 Course Completed,575 out of 700,15,590,84.29%,,70,na,na,80,75,80,90,na,90,90
532,f6dbc44e7900f453a1626340393fa0169f9cba0d3517ee378db3599f,10 out of 10 Course Completed,735 out of 1000,5,740,74.00%,,60,80,80,45,70,90,80,70,85,75
533,4b088f6d37db8d5c2acfd131a0bc2951c00605fa4496d51d4811762c,10 out of 10 Course Completed,830 out of 1000,0,830,83.00%,gold,65,90,80,85,80,85,90,80,90,85
534,787f9a8f46595fc753249bffa42f871c212bfc1cf5b61a0a1095e901,10 out of 10 Course Completed,880 out of 1000,25,905,90.50%,platinum,80,85,95,85,85,95,90,90,95,80
535,f266283587a8cb1424ab7b297d550527873a7099dd8e7c13e4f45757,10 out of 10 Course Completed,885 out of 1000,20,905,90.50%,platinum,75,95,85,90,85,95,95,90,90,85
536,2bb5c6a863e98012e354e9823fdc8b999c4856c1f9764a7ffb89c5e9,10 out of 10 Course Completed,910 out of 1000,35,945,94.50%,platinum,70,100,95,80,90,100,95,95,90,95
537,86f3293db5d4631114210cfbf8b4ab34aad05b5519a9d063d9d8a0cc,10 out of 10 Course Completed,925 out of 1000,30,955,95.50%,platinum,90,85,85,85,95,100,100,90,95,100
538,f7d7439b63fbec631b5ce944be0a9293719a01129e5219e16b9d5abf,10 out of 10 Course Completed,910 out of 1000,35,945,94.50%,,95,95,90,90,85,95,80,95,95,90
539,4b22f94d2281a264662a725be58867228adbd9a5c48c54c0acdac26f,10 out of 10 Course Completed,660 out of 1000,10,670,67.00%,,60,90,75,90,65,70,40,85,55,30
540,e34f3a5ec6ae16e2a0eb47a794ab7e1d25b8fefa17188f6ec74e5e86,4 out of 10 Course Completed,330 out of 400,5,335,83.75%,,80,na,na,na,65,na,90,na,95,na
541,ad46645dc75020dff24964b3c1acc979f57f895d4a5d99974cf91b6e,10 out of 10 Course Completed,765 out of 1000,10,775,77.50%,gold,65,95,80,50,90,90,70,70,85,70
542,140be818137ced47c281fcc0c59a45f0e73f593761ee0f91616b7d16,10 out of 10 Course Completed,875 out of 1000,0,875,87.50%,gold,75,90,95,80,65,95,95,95,95,90
543,7eed417264abd4410be51dbe530130a7f262277f9a31fb52a27799d0,10 out of 10 Course Completed,810 out of 1000,0,810,81.00%,,70,95,75,85,75,90,75,80,90,75
544,55830460234acdbd31ad1282f9b71846f9fd701103bb776e0b1ba30b,10 out of 10 Course Completed,895 out of 1000,25,920,92.00%,platinum,85,95,85,100,75,90,80,95,90,100
545,3de7b9f9ca962de143383d2b82babc61fb869045fdacd29709f97ded,10 out of 10 Course Completed,895 out of 1000,10,905,90.50%,platinum,85,95,85,80,85,95,90,90,90,100
546,f250ce97f1a1bc9e17311a3ed7a3a87594f3cca824443fa02cb14e2e,10 out of 10 Course Completed,870 out of 1000,0,870,87.00%,gold,70,95,90,90,85,90,90,90,95,75
547,c5d017e17585b2846148c612e0f16f701caf806325afe6375221d07b,10 out of 10 Course Completed,830 out of 1000,5,835,83.50%,gold,65,85,85,75,85,80,90,85,95,85
548,7268240eeacf3e421f0237dfb23f16ca2c78d55b8c79a224463fda25,10 out of 10 Course Completed,755 out of 1000,0,755,75.50%,,65,70,70,90,75,70,75,85,75,80
549,a8bc268e0376510d29c5f06269ba650d18ea9d306ccfacfc8131558c,10 out of 10 Course Completed,860 out of 1000,0,860,86.00%,gold,85,95,85,90,85,90,85,90,70,85
550,c34f7393ab555a5ff0d21370c045fb803b415da52b47ea3d01110a2f,6 out of 10 Course Completed,515 out of 600,0,515,85.83%,,85,90,70,na,95,na,na,95,na,80
551,812c788e1c94a257b5bdc8e373b4d5768f846648b26fb4ed941006f6,10 out of 10 Course Completed,870 out of 1000,25,895,89.50%,gold,65,95,100,95,70,90,85,100,80,90
552,dfe6c1b3f1bb306f93ff056382df8009f0a662e7294dcb9c8696d6c9,10 out of 10 Course Completed,865 out of 1000,25,890,89.00%,,70,80,85,95,80,95,90,85,95,90
553,c74935ca7dd7f403c1565bb583019a6209de4757e0adc3098c3864cc,10 out of 10 Course Completed,900 out of 1000,5,905,90.50%,platinum,80,95,90,85,85,100,95,90,95,85
554,a21839c1a2ea2c0a5dfb3e81c652210e69fe77788ac2d58b9f21d22e,10 out of 10 Course Completed,840 out of 1000,5,845,84.50%,gold,70,90,85,85,65,100,85,95,85,80
555,c4d6f3e917fd68e958cf77cfc7daf9ddb253c414bfd192d1c6c9283b,10 out of 10 Course Completed,810 out of 1000,5,815,81.50%,gold,65,75,90,85,75,90,90,75,85,80
556,da9e59a8e8aeaa826f4d2ae3f8adbc944f49baf3583e68825415006b,10 out of 10 Course Completed,650 out of 1000,5,655,65.50%,silver,65,65,70,45,65,50,75,100,65,50
557,61f8f9a345f3af619dc382e8abae8c0eec94a895e3ccc581ef9c6006,10 out of 10 Course Completed,885 out of 1000,30,915,91.50%,,90,85,90,100,65,95,95,80,95,90
558,7c8ea73986b302e36d307fee692edc02c547859af3d0a5c4a6b9bacb,10 out of 10 Course Completed,925 out of 1000,10,935,93.50%,platinum,95,75,95,100,70,100,100,95,95,100
559,e53a37ecfc597cb56f062e73bc1e7c41d284fc9afcce31ee4a7f22f4,10 out of 10 Course Completed,790 out of 1000,10,800,80.00%,gold,75,85,85,45,80,65,90,90,75,100
560,fd8efe82a3600c889825383f897ae800538af9a882627c3b9c6b4873,10 out of 10 Course Completed,845 out of 1000,0,845,84.50%,,75,90,70,90,75,85,100,90,90,80
561,f736e55688223b35cae3df1b1e48e67653486338e35ab3b4ec876c84,10 out of 10 Course Completed,825 out of 1000,10,835,83.50%,,75,80,90,85,75,95,70,95,75,85
562,13031dc07ed510f72d1635a7e3b17f8c57c28612bdf5b11f3ea5a1e4,10 out of 10 Course Completed,905 out of 1000,15,920,92.00%,,75,95,95,95,90,90,85,100,90,90
563,e111648e2bc9e1518fbf0d7f51d20ad55fe9fd6a2aba086be13622e3,0 out of 10 Course Completed,0 out of 0,0,0,0.00%,na,na,na,na,na,na,na,na,na,na,na
564,6c855c5c98a977fe7bf5db0cbc390b066b175e0fa5dd65dd887bc651,10 out of 10 Course Completed,895 out of 1000,5,900,90.00%,platinum,75,100,80,95,80,95,95,100,90,85
565,a1ff565a509cf95b5a8ac967013ae06d8d4641ec9a62eb7f0f7ca633,10 out of 10 Course Completed,905 out of 1000,0,905,90.50%,platinum,75,85,90,95,85,95,95,90,95,100
566,bdb88a9024752da329742adaec5fdc7e089f69e9dff29944cb307a29,10 out of 10 Course Completed,750 out of 1000,20,770,77.00%,,0,90,90,75,70,85,90,85,75,90
567,d0ace9a1d2812b8ed60b14a561813a2059b0f72b1c92a9faa67f0e46,10 out of 10 Course Completed,855 out of 1000,10,865,86.50%,,75,85,85,85,85,100,85,90,80,85
568,2443807003fdee5b1ab386ace009bdddfdc210dbc208a6efde7a6c0f,0 out of 10 Course Completed,0 out of 0,0,0,0.00%,na,na,na,na,na,na,na,na,na,na,na
569,e486862c9432b860bfb6506b2d0c55ce6098dce493dc59fabbcdd546,10 out of 10 Course Completed,720 out of 1000,0,720,72.00%,,55,80,80,65,65,80,70,80,80,65
570,49a28e1b985f09eed95e1883d7a13c461fd0dde9da654bf087eb8382,10 out of 10 Course Completed,815 out of 1000,5,820,82.00%,,75,70,85,80,90,90,85,85,75,80
571,5c621351bfbda089d7c875b856030f8385ad4cb995f4d673920af47d,10 out of 10 Course Completed,915 out of 1000,30,945,94.50%,platinum,95,90,90,90,80,100,90,90,95,95
572,e7757a0bc8e549bcc17246effb66b17b839560e3c775a1ea57baed4c,10 out of 10 Course Completed,770 out of 1000,5,775,77.50%,,90,30,90,75,55,75,70,95,95,95
573,2386f48a53cbd2eac3b9402779a876d43d2210fc63a448bc882facf0,10 out of 10 Course Completed,905 out of 1000,0,905,90.50%,platinum,85,90,95,90,80,95,95,95,95,85
574,03f49f33d263c9cc0c317d3f87f93c9ea5d5a88af2801445bc2cccab,10 out of 10 Course Completed,910 out of 1000,0,910,91.00%,platinum,95,95,100,80,75,95,90,95,90,95
575,9f0a9107deaaa373e2be23bb04dcc4851dbf7c5c9224cf5e388ccb4f,10 out of 10 Course Completed,890 out of 1000,10,900,90.00%,platinum,85,80,100,85,80,100,85,100,90,85
576,8e45b1c2d22ba94dcc4f76f384a2dbe900eb05883e4747922f130187,10 out of 10 Course Completed,860 out of 1000,20,880,88.00%,gold,70,80,95,80,80,95,100,90,85,85
577,e9e7ab7f8b57fd49c2582de738e1273911a13220c82218fdbecf6d30,10 out of 10 Course Completed,870 out of 1000,5,875,87.50%,gold,75,100,90,85,75,100,95,85,80,85
578,40e9ac2a1efec0d9594a6bfe42f7ff205a166b9de574a2bdd3655e79,10 out of 10 Course Completed,775 out of 1000,15,790,79.00%,gold,80,75,85,70,50,90,90,75,70,90
579,a54279f474d1ccec515a29f28fbd9e9e84d23cd414f325b54e7cf6c2,10 out of 10 Course Completed,705 out of 1000,0,705,70.50%,silver,70,55,80,60,60,85,80,80,70,65
580,7f51292cff3c36790137aa9cbed63443a54963a92b2197edee5876c8,10 out of 10 Course Completed,750 out of 1000,5,755,75.50%,gold,50,85,80,65,70,85,95,85,65,70
581,ee42d1f3c59a86cca95998030451054b261d2e42c234b4ff6b18a0db,10 out of 10 Course Completed,910 out of 1000,0,910,91.00%,platinum,90,100,85,90,85,100,100,90,85,85
582,7e93215bcada84bab87d444f1ca2748b0eb53da525059a49450c1ab5,10 out of 10 Course Completed,880 out of 1000,5,885,88.50%,gold,70,95,90,85,90,90,85,95,90,90
583,bf9d93396a9fbd02c9566543ecede00f059a713bb6944daa4f9d3805,10 out of 10 Course Completed,830 out of 1000,10,840,84.00%,gold,80,80,85,85,70,90,80,95,80,85
584,0cb97ce7839bf41abfaa497d8b09e5b4794dbff619837bc7794ddce4,10 out of 10 Course Completed,910 out of 1000,10,920,92.00%,platinum,90,90,95,95,80,90,95,90,95,90
585,f8448ace36690f1ccca692262940fddc6e6fa0087462daaa7cbf3249,10 out of 10 Course Completed,835 out of 1000,25,860,86.00%,gold,75,95,75,80,70,90,75,90,95,90
586,566499e48e93ffc64c91fba43ed8d5dee8622150041b9072f0650447,10 out of 10 Course Completed,900 out of 1000,40,940,94.00%,platinum,90,90,95,80,90,90,95,95,90,85
587,874f7119f9e20c4f6a54cbbb5daaffe37206918c8d0dabcbb020bf71,10 out of 10 Course Completed,925 out of 1000,30,955,95.50%,platinum,75,90,90,100,80,100,100,100,95,95
588,1bcf54b2eb5f72763079a4851e9afd0a65c1b5a8ce5bf8e045b8bfd5,10 out of 10 Course Completed,815 out of 1000,5,820,82.00%,gold,65,80,85,80,70,90,70,90,95,90
589,2b2167534364e8ef4d768a53213a3915b44232f7b8783136a12030df,10 out of 10 Course Completed,920 out of 1000,30,950,95.00%,platinum,80,95,95,90,85,95,95,95,95,95
590,fda87058a96d36e24deccd23bfe77c205d54106db6ec76ed0c1f37f4,10 out of 10 Course Completed,855 out of 1000,25,880,88.00%,gold,80,100,75,85,90,95,90,90,90,60
591,94a06ab9bd680f066856fd7deb3941934117ff74f9e1e1b9d3c012fa,10 out of 10 Course Completed,820 out of 1000,0,820,82.00%,gold,70,80,85,85,60,95,90,95,75,85
592,8d34dd65b965d4983a1f85d2270721e544d8cb46a246c1297dfe96f7,10 out of 10 Course Completed,835 out of 1000,0,835,83.50%,gold,75,60,85,90,75,95,90,85,85,95
593,ad50aac60be5dae55c9a2f0f154909ac3f9fb342c8fe2ed8b2373db2,10 out of 10 Course Completed,320 out of 1000,0,320,32.00%,,35,20,20,40,50,15,50,25,35,30
594,8c1019692783d977f95565cf0ecea16712f8deaaf8e277594580d3b7,10 out of 10 Course Completed,810 out of 1000,5,815,81.50%,gold,80,75,90,90,60,100,85,80,65,85
595,1749dd27c018d8e7bcf6df254f64722b4c02f2ee86bada61458b48e4,10 out of 10 Course Completed,830 out of 1000,10,840,84.00%,gold,75,75,70,100,70,95,75,100,90,80
596,498449dd5eed415d33e7d0ff21e5c8a507f0b25853b95b218e7d2af5,10 out of 10 Course Completed,880 out of 1000,0,880,88.00%,gold,85,85,85,80,80,90,100,85,95,95
597,c9a531bdbe8da2e4de3cb5d8ba9a49386ac580c70e87da88067c74c2,10 out of 10 Course Completed,815 out of 1000,5,820,82.00%,gold,70,90,70,90,85,90,95,75,80,70
598,ced0cfd7500c1f8ee4111ea47d70bc680c56e73246b5be592c6a9a2f,10 out of 10 Course Completed,955 out of 1000,25,980,98.00%,platinum,90,95,95,95,90,100,100,95,95,100
599,ea465fb6ea7224915caeba5d334098f1628399a8d6fe948b3df9654e,10 out of 10 Course Completed,820 out of 1000,5,825,82.50%,gold,60,85,75,95,65,95,90,90,75,90
600,00532ff7adb6c45ae4c5261bbc34425fa2382326043cffca935e9bd5,10 out of 10 Course Completed,845 out of 1000,20,865,86.50%,gold,75,80,85,85,80,90,75,95,90,90
